@relation 'snake_game-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement-weka.filters.unsupervised.instance.Resample-S1-Z80.0-no-replacement-weka.filters.unsupervised.instance.Resample-S1-Z80.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R6,8,18-19-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0'

@attribute Head_x numeric
@attribute Head_y numeric
@attribute Food_x numeric
@attribute Food_y numeric
@attribute Score numeric
@attribute Dist_right_border numeric
@attribute Dist_bottom_border numeric
@attribute Dist_body_x1 numeric
@attribute Dist_body_y1 numeric
@attribute Dist_body_x2 numeric
@attribute Dist_body_y2 numeric
@attribute Tail_x numeric
@attribute Tail_y numeric
@attribute Horizontal_weight numeric
@attribute Vertical_weight numeric
@attribute direction {UP,DOWN,LEFT,RIGHT}

@data
0.595745,0.680851,0.565217,0.413043,0.272759,0.404255,0.319149,0.5,1,0.5,1,0.531915,0.404255,0.410448,0.977506,DOWN
0.617021,0.702128,0.5,0.717391,0.185589,0.382979,0.297872,0,0.5,0,0.5,0.787234,0.702128,0.951078,0.499946,LEFT
0.595745,0.617021,0.673913,0.630435,0.210193,0.404255,0.382979,0,0.5,0,0.5,0.702128,0.787234,0.971215,0.209998,LEFT
0.851064,0.829787,0.391304,0.5,0.666784,0.148936,0.170213,0,0.5,0,0.5,0.531915,0.978723,0.543497,0.09402,LEFT
0.276596,0.212766,0.23913,0.73913,0.064323,0.723404,0.787234,0,0.5,0,0.5,0.319149,0.212766,0.838309,0.499946,LEFT
0.319149,0.234043,0.304348,0.282609,0.046046,0.680851,0.765957,0.5,1,0.25,0.75,0.425532,0.234043,0.880597,0.880502,DOWN
0.93617,0.297872,0.913043,0.282609,0.079086,0.06383,0.702128,0,0.5,0,0.5,1,0.297872,0.880597,0.499946,LEFT
0.574468,0.531915,0.065217,0,0.519156,0.425532,0.468085,0,0.5,0,0.5,0.87234,0.851064,0.990547,0.043279,LEFT
0.510638,0.510638,0.934783,0.586957,0.570475,0.489362,0.489362,0.5,1,0.5,1,0.276596,0.085106,0.166978,0.991497,DOWN
0.148936,0.319149,0.26087,0.130435,0.685413,0.851064,0.680851,1,0.5,1,0.5,0.638298,0.170213,0.6466,0.962251,RIGHT
0.021277,0.659574,0.23913,0.73913,0.033743,0.978723,0.340426,0.5,0,0.5,0,0.021277,0.702128,0.5,0.161674,RIGHT
0.702128,0.659574,0.26087,0.608696,0.201757,0.297872,0.340426,0,0.5,0.25,0.75,0.723404,0.425532,0.968427,0.929291,LEFT
0.212766,0.319149,0.23913,0.456522,0.244991,0.787234,0.680851,0.5,1,0.5,1,0.212766,0.106383,0.5,0.961226,RIGHT
0.808511,0.106383,0.934783,0.282609,0.062917,0.191489,0.893617,1,0.5,1,0.5,0.765957,0.106383,0.161691,0.499946,RIGHT
0.340426,0.489362,0.978261,0.934783,0.18348,0.659574,0.510638,0.5,1,0.5,1,0.340426,0.255319,0.5,0.96507,DOWN
0.723404,0.531915,0.652174,0.478261,0.042531,0.276596,0.468085,0,0.5,0,0.5,0.765957,0.531915,0.838309,0.499946,LEFT
0.340426,0.787234,0.847826,0.76087,0.986292,0.659574,0.212766,1,0.5,1,0.5,0.765957,0.595745,0.679104,0.962583,RIGHT
0.659574,0.851064,0.456522,0.934783,0.134271,0.340426,0.148936,0.5,1,0.5,1,0.659574,0.744681,0.5,0.922786,DOWN
0.12766,0.191489,0.130435,0.043478,0.26362,0.87234,0.808511,0.5,0,0.5,0,0.170213,0.255319,0.717484,0.028782,UP
0.510638,0.468085,0.565217,0.565217,0.555009,0.489362,0.531915,0,0.5,0,0.5,0.595745,0.829787,0.99538,0.149593,LEFT
0.510638,0.042553,0.847826,0.043478,0.401406,0.489362,0.957447,0.5,0,0.5,0,0.085106,0.085106,0.058728,0.014599,UP
0.404255,0.12766,0.5,0.673913,0.713533,0.595745,0.87234,1,0.5,1,0.5,0.319149,0.106383,0.003569,0.345517,RIGHT
0.255319,0.87234,0.434783,0.717391,0.257996,0.744681,0.12766,1,0.5,1,0.5,0.148936,0.744681,0.034826,0.75365,RIGHT
0.510638,0.744681,0.108696,0.23913,0.889631,0.489362,0.255319,0.5,0,0.5,0,0,0.702128,0.035543,0.78375,UP
0.829787,0.425532,0.913043,0.413043,0.710018,0.170213,0.574468,1,0.5,1,0.5,0.12766,0.340426,0.005892,0.553357,RIGHT
0.680851,0.234043,0.782609,0.043478,0.273462,0.319149,0.765957,1,0.5,1,0.5,0.765957,0.042553,0.187715,0.870744,RIGHT
0.851064,0.404255,0.847826,0.369565,0.247803,0.148936,0.595745,0,0.5,0.25,0.25,0.829787,0.638298,0.828358,0.052233,LEFT
0.468085,0.340426,0.521739,0.521739,0.550088,0.531915,0.659574,0.5,1,0.5,1,0.106383,0.553191,0.081343,0.72828,RIGHT
0.191489,0.595745,0.586957,0.586957,0.100176,0.808511,0.404255,1,0.5,0.75,0.75,0.170213,0.531915,0.09403,0.804391,RIGHT
0.574468,0.446809,0.652174,0.478261,0.012654,0.425532,0.553191,1,0.5,1,0.5,0.531915,0.446809,0.161691,0.499946,RIGHT
0.702128,0.531915,0.217391,0.347826,0.17645,0.297872,0.468085,0.5,0,0.5,0,0.808511,0.638298,0.730665,0.038666,UP
0.382979,0.553191,0.347826,0.521739,0.142707,0.617021,0.446809,0.5,1,0.5,1,0.446809,0.361702,0.617107,0.968323,LEFT
0.425532,1,0.369565,0.913043,0.162039,0.574468,0,1,0.5,1,0.5,0.361702,0.893617,0.048922,0.781839,RIGHT
0.212766,0.574468,0.130435,0.282609,0.227768,0.787234,0.425532,0.5,0,0.5,0,0.446809,0.617021,0.898721,0.028782,UP
0.425532,0.297872,0.217391,0.913043,0.198594,0.574468,0.702128,0,0.5,0,0.5,0.553191,0.234043,0.956716,0.652168,LEFT
0.489362,0.340426,0.217391,0.347826,0.169772,0.510638,0.659574,0,0.5,0,0.5,0.638298,0.404255,0.96133,0.130922,LEFT
0.12766,0.680851,0.76087,0.565217,0.91529,0.87234,0.319149,0.5,0,0.5,0,0.659574,0.404255,0.945006,0.492139,UP
0.638298,0.659574,0.652174,0.478261,0.02355,0.361702,0.340426,0.5,1,0.5,1,0.638298,0.617021,0.5,0.838218,DOWN
0.170213,0.574468,0.065217,0.891304,0.768366,0.829787,0.425532,0.5,1,0.5,1,0.021277,0.446809,0.558554,0.997596,DOWN
1,0.468085,0.565217,0.413043,0.123726,0,0.531915,0.5,0,0.5,0,1,0.617021,0.5,0.055964,UP
0.829787,0.914894,0.217391,0.913043,0.739895,0.170213,0.085106,0,0.5,0,0.5,0.531915,0.340426,0.563433,0.96507,LEFT
0.574468,0.723404,0.521739,0.717391,0.406678,0.425532,0.276596,0,0.5,0,0.5,0.914894,0.553191,0.987164,0.662316,LEFT
0.851064,0.361702,0.891304,0.913043,0.450967,0.148936,0.638298,0.5,1,0.5,1,0.595745,0.06383,0.274461,0.988561,DOWN
0.680851,0.191489,0.695652,0.434783,0.711775,0.319149,0.808511,0.5,0,0.5,0,0.787234,0.425532,0.712426,0.004338,RIGHT
0.319149,0.340426,0.434783,0.086957,0.396837,0.680851,0.659574,0.5,0,0.5,0,0.595745,0.574468,0.763881,0.012834,UP
0.765957,0.361702,0.478261,0.891304,0.260457,0.234043,0.638298,0,0.5,0,0.5,0.851064,0.574468,0.980754,0.179478,LEFT
0.957447,0.319149,0.413043,0.913043,0.893146,0.042553,0.680851,0.5,1,0.5,1,0.765957,0.617021,0.107125,0.663626,DOWN
0.361702,0.617021,0.413043,0.586957,0.07522,0.638298,0.382979,0,0.5,0,0.5,0.468085,0.638298,0.934968,0.427459,LEFT
0.212766,0.106383,0.043478,0.5,0.072759,0.787234,0.893617,1,0.5,1,0.5,0.170213,0.106383,0.161691,0.499946,RIGHT
0.659574,0.808511,0.173913,0.934783,0.130404,0.340426,0.191489,0.5,1,0.5,1,0.659574,0.680851,0.5,0.934867,DOWN
0.702128,0.234043,0.717391,0.23913,0.325132,0.297872,0.765957,0.5,1,0.5,1,0.468085,0.148936,0.151119,0.975641,DOWN
0.553191,0.148936,0.782609,0.043478,0.276977,0.446809,0.851064,0.5,1,0.5,1,0.808511,0.212766,0.890356,0.851229,DOWN
0.574468,0.12766,0.086957,0.065217,0.271353,0.425532,0.87234,0,0.5,0,0.5,0.787234,0.361702,0.984396,0.246242,UP
0.702128,0.425532,0.717391,0.23913,0.340949,0.297872,0.574468,0.5,1,0.5,1,0.574468,0.234043,0.309701,0.975641,DOWN
0.574468,0.553191,0.543478,0.456522,0.225308,0.425532,0.446809,0.5,1,0.5,1,0.744681,0.425532,0.770647,0.973527,DOWN
0.617021,0.914894,0.695652,0.913043,0.359227,0.382979,0.085106,1,0.5,1,0.5,0.234043,0.914894,0.019246,0.499946,RIGHT
0.489362,0.829787,0.478261,0.891304,0.247452,0.510638,0.170213,0.5,1,0.5,1,0.468085,0.468085,0.072663,0.980648,DOWN
0.829787,0.723404,0.782609,0.695652,0.08225,0.170213,0.276596,1,0.5,1,0.5,0.765957,0.723404,0.119403,0.499946,RIGHT
0.12766,0.723404,0.630435,0.673913,0.286819,0.87234,0.276596,1,0.5,0.75,0.75,0.106383,0.276596,0.014601,0.963231,RIGHT
0.659574,0.553191,0.173913,0.934783,0.134622,0.340426,0.446809,0.5,1,0.5,1,0.659574,0.425532,0.5,0.934867,DOWN
0.93617,0.851064,0.717391,0.608696,0.700176,0.06383,0.148936,1,0.5,1,0.5,0.957447,0.361702,0.230073,0.877803,RIGHT
0.553191,0.93617,0.413043,0.913043,0.876274,0.446809,0.06383,0,0.5,0,0.5,0.957447,0.042553,0.999278,0.974618,LEFT
0.468085,0.744681,0.695652,0.630435,0.468541,0.531915,0.255319,0.5,0,0.5,0,0.87234,0.808511,0.884972,0.010035,UP
0.212766,0.638298,0.73913,0.478261,0.760633,0.787234,0.361702,0.5,0,0.5,0,0.893617,0.851064,0.862474,0.002893,UP
0.638298,0.617021,0.652174,0.652174,0.163796,0.361702,0.382979,0.5,1,0.5,1,0.638298,0.425532,0.5,0.956613,DOWN
0.12766,0.680851,0.086957,0.847826,0.398594,0.87234,0.319149,0.5,1,0.5,1,0.234043,0.148936,0.581849,0.990986,DOWN
0.297872,0.765957,0.5,0.173913,0.56239,0.702128,0.234043,1,0.5,1,0.5,0.574468,1,0.453867,0.069418,RIGHT
0,0.468085,0,0.434783,0.835149,1,0.531915,0.5,0,0.5,0,0.829787,0.829787,0.847212,0.00144,UP
0.042553,0.340426,0.021739,0.217391,0.283304,0.957447,0.659574,0.5,0,0.5,0,0.042553,0.638298,0.5,0.026365,UP
0.340426,0.680851,0.304348,0.826087,0.167663,0.659574,0.319149,0.5,1,0.5,1,0.340426,0.489362,0.5,0.956613,DOWN
0.638298,0.06383,0.891304,0.913043,0.459402,0.361702,0.93617,1,0.5,1,0.5,0.382979,0.361702,0.011332,0.236845,RIGHT
0.574468,0.212766,0.130435,0.413043,0.422496,0.425532,0.787234,0.5,1,0.5,1,0.319149,0.276596,0.109644,0.851229,DOWN
0.659574,0.957447,1,0.804348,0.745518,0.340426,0.042553,0,0.5,0,0.5,0.93617,0.489362,0.994776,0.804391,LEFT
0.787234,0.404255,0.826087,0.478261,0.109666,0.212766,0.595745,1,0.5,0.75,0.75,0.765957,0.340426,0.09403,0.804391,RIGHT
0.510638,0.085106,0.869565,0.043478,0.426714,0.489362,0.914894,1,0.5,1,0.5,0.361702,0.489362,0.011332,0.142881,RIGHT
0.234043,0.702128,0.23913,0.695652,0.538137,0.765957,0.297872,0.5,1,1,0.5,0.255319,0.744681,0.246269,0.84712,DOWN
0.425532,0.744681,0.23913,0.73913,0.050967,0.574468,0.255319,0.5,0,0.75,0.25,0.404255,0.765957,0.330846,0.161674,UP
0.87234,0.553191,0.934783,0.586957,0.563796,0.12766,0.446809,1,0.5,1,0.5,0.468085,0.297872,0.008395,0.721937,RIGHT
0.574468,0.085106,0.108696,0.108696,0.706503,0.425532,0.914894,1,0.5,1,0.5,0.361702,0.276596,0.00407,0.257774,RIGHT
0.170213,0.723404,0.26087,0.673913,0.118102,0.829787,0.276596,0.5,1,0.5,1,0.170213,0.553191,0.5,0.950975,DOWN
0.297872,0.851064,0.043478,0.717391,0.766257,0.702128,0.148936,0,0.5,0,0.5,0.574468,0.234043,0.995661,0.960153,LEFT
0.617021,0.382979,0.695652,0.413043,0.29174,0.382979,0.617021,0,0.5,0,0.5,0.744681,0.446809,0.98209,0.296983,LEFT
0.276596,0.723404,0.73913,0.73913,0.141301,0.723404,0.276596,0.5,1,0.5,1,0.276596,0.531915,0.5,0.956613,DOWN
0.425532,0.723404,0.804348,0.152174,0.466432,0.574468,0.276596,0.5,0,0.5,0,0.574468,0.765957,0.792767,0.012054,UP
0.595745,0.617021,0.521739,0.217391,0.107909,0.404255,0.382979,0.5,0,0.5,0,0.595745,0.702128,0.5,0.09402,UP
0.425532,0.106383,1,0.521739,0.603163,0.574468,0.893617,1,0.5,1,0.5,0.234043,0.617021,0.007463,0.141776,RIGHT
0.425532,0.106383,0.391304,0,0.223199,0.574468,0.893617,0.5,0,0.5,0,0.382979,0.148936,0.263184,0.026365,UP
0.468085,0.468085,0.173913,0.76087,0.231283,0.531915,0.531915,0,0.5,0,0.5,0.680851,0.553191,0.973632,0.364637,LEFT
1,0.340426,0.652174,0.695652,0.16239,0,0.659574,0.5,1,0.75,0.75,0.914894,0.361702,0.119403,0.75365,DOWN
0.468085,0.446809,0.956522,0.391304,0.211248,0.531915,0.553191,1,0.5,1,0.5,0.276596,0.382979,0.031573,0.61704,RIGHT
0.765957,0.702128,0.326087,0.804348,0.260808,0.234043,0.297872,0,0.5,0,0.5,0.978723,0.851064,0.97927,0.302621,LEFT
0.680851,0.148936,0.043478,0.043478,0.10123,0.319149,0.851064,1,0.5,1,0.5,0.574468,0.148936,0.077115,0.499946,RIGHT
0.319149,0.106383,0.652174,0.478261,0.071002,0.680851,0.893617,1,0.5,1,0.5,0.276596,0.106383,0.161691,0.499946,RIGHT
0.595745,0.340426,0.608696,0.434783,0.685062,0.404255,0.659574,1,0.5,1,0.5,0.744681,0.638298,0.257802,0.130922,DOWN
0.617021,0.744681,0.347826,0.76087,0.703339,0.382979,0.255319,0,0.5,0,0.5,0.744681,0.042553,0.997313,0.885576,LEFT
0.255319,0.851064,0.73913,0.956522,0.472759,0.744681,0.148936,0.5,1,0.5,1,0.255319,0.234043,0.5,0.99044,DOWN
0.93617,0.638298,0.630435,0.717391,0.740246,0.06383,0.361702,0.5,1,0.5,1,0.340426,0.425532,0.135668,0.994343,DOWN
0.638298,0.234043,0.586957,0.021739,0.814411,0.361702,0.765957,0.5,0,0.5,0,0.93617,0.914894,0.666079,0.001764,UP
0.531915,0.723404,0.391304,0.304348,0.089982,0.468085,0.276596,0,0.5,0,0.5,0.595745,0.723404,0.880597,0.499946,LEFT
0.851064,0.829787,0.26087,0.956522,0.685413,0.148936,0.170213,0.5,1,0.5,1,0.744681,0.531915,0.299129,0.996783,DOWN
0.574468,1,0.978261,1,0.889631,0.425532,0,1,0.5,1,0.5,0.106383,0.255319,0.000995,0.897415,RIGHT
0.744681,0.787234,1,0.26087,0.221441,0.255319,0.212766,1,0.5,1,0.5,0.489362,0.787234,0.031573,0.499946,RIGHT
0.702128,0.255319,0.347826,0.26087,0.77891,0.297872,0.744681,0,0.5,0,0.5,0.212766,0.638298,0.378209,0.043279,LEFT
0.893617,0.87234,0.913043,0.73913,0.221793,0.106383,0.12766,1,0.5,1,0.5,0.723404,0.702128,0.022388,0.738726,RIGHT
0.234043,0.595745,0.73913,0.956522,0.281547,0.765957,0.404255,0.5,0,0.5,0,0.361702,0.723404,0.734213,0.031569,UP
0.021277,0.382979,0.130435,0.282609,0.217223,0.978723,0.617021,1,0.5,0.75,0.75,0.148936,0.276596,0.5,0.934867,RIGHT
0.276596,0.829787,0.23913,0.695652,0.5529,0.723404,0.170213,0.5,0,0.5,0,0.276596,0.553191,0.847212,0.606769,UP
0.148936,0.829787,0.173913,0.76087,0.217926,0.851064,0.170213,0.5,0,0.5,0,0.255319,0.893617,0.776798,0.038666,UP
0.340426,0.319149,0.978261,0.934783,0.186292,0.659574,0.680851,0.5,1,0.5,1,0.234043,0.319149,0.161691,0.922786,DOWN
0.808511,0.957447,0.26087,0.956522,0.682601,0.191489,0.042553,0,0.5,0,0.5,0.744681,0.361702,0.79602,0.975641,LEFT
0.234043,0.617021,0.73913,0.956522,0.281898,0.765957,0.382979,0.5,0,0.5,0,0.382979,0.723404,0.773249,0.031569,UP
0.06383,0.489362,0.043478,0.5,0.055536,0.93617,0.510638,0.5,1,0.5,1,0.06383,0.446809,0.5,0.838218,DOWN
0.319149,0.914894,0.695652,0.913043,0.364148,0.680851,0.085106,1,0.5,1,0.5,0.446809,0.829787,0.366457,0.873825,RIGHT
0.87234,0.446809,0.891304,0.913043,0.105448,0.12766,0.553191,0.5,1,0.5,1,0.87234,0.361702,0.5,0.905872,DOWN
0.957447,0.170213,0.934783,0.804348,0.45413,0.042553,0.829787,0.5,1,0.75,0.75,0.531915,0.148936,0.03867,0.98429,DOWN
0.12766,0.553191,0.108696,0.717391,0.312127,0.87234,0.446809,0.5,1,0.5,1,0.191489,0.276596,0.589552,0.977506,DOWN
0.425532,0.914894,0.695652,0.913043,0.36239,0.574468,0.085106,1,0.5,1,0.5,0.340426,0.829787,0.019246,0.740297,RIGHT
0.744681,0.021277,0.934783,0.586957,0.119156,0.255319,0.978723,1,0.5,1,0.5,0.680851,0.06383,0.077115,0.33081,RIGHT
0.744681,0.106383,0.891304,0.456522,0.063972,0.255319,0.893617,1,0.5,1,0.5,0.702128,0.106383,0.161691,0.499946,RIGHT
0.978723,0.106383,1,0.065217,0.692794,0.021277,0.893617,1,0.5,0.75,0.25,0.553191,0.148936,0.004914,0.017289,DOWN
0.851064,0.659574,0.782609,0.695652,0.080844,0.148936,0.340426,0.5,0,0.5,0,0.851064,0.723404,0.5,0.11939,UP
0.468085,0.170213,0.565217,0.217391,0.169069,0.531915,0.829787,0,0.5,0.25,0.25,0.489362,0.340426,0.956716,0.09402,LEFT
0.93617,0.340426,0.913043,0.304348,0.015817,0.06383,0.659574,0.5,0,0.75,0.25,0.893617,0.361702,0.246269,0.11939,UP
0.468085,0.638298,0.652174,0.608696,0.172232,0.531915,0.361702,0,0.5,0,0.5,0.680851,0.638298,0.96133,0.499946,LEFT
0.659574,0.680851,0.73913,0.652174,0.901582,0.340426,0.319149,1,0.5,1,0.5,0.957447,0.638298,0.427505,0.129458,RIGHT
0.787234,0.93617,0.913043,0.847826,0.474517,0.212766,0.06383,0,0.5,0,0.5,0.851064,0.510638,0.989339,0.898623,LEFT
0.297872,0.06383,0.086957,0.065217,0.265729,0.702128,0.93617,0,0.5,0,0.5,0.680851,0.12766,0.984396,0.315434,LEFT
0.617021,0.723404,0.565217,0.565217,0.567311,0.382979,0.276596,0.5,0,0.5,0,0.765957,0.553191,0.246269,0.572433,UP
0.829787,0.595745,0.847826,0.413043,0.526538,0.170213,0.404255,0.5,1,0.5,1,0.659574,0.574468,0.206206,0.994001,DOWN
0.085106,0.87234,0.173913,0.934783,0.117047,0.914894,0.12766,0.5,0,0.5,0,0.12766,0.957447,0.644989,0.065025,UP
0.787234,0.319149,0.956522,0.304348,0.135325,0.212766,0.680851,1,0.5,1,0.5,0.638298,0.319149,0.05597,0.499946,RIGHT
0.489362,0.787234,1,0.26087,0.225659,0.510638,0.212766,1,0.5,1,0.5,0.553191,0.893617,0.304822,0.109632,RIGHT
0.553191,0.489362,0.543478,0.456522,0.218981,0.446809,0.510638,0.5,0,0.5,0,0.574468,0.638298,0.635324,0.026365,UP
0.12766,0.042553,0.26087,0,0.192267,0.87234,0.957447,0,0.5,0,0.5,0.297872,0.106383,0.965174,0.373094,LEFT
0.723404,0.382979,0.73913,0.282609,0.694552,0.276596,0.617021,0.5,1,0.5,1,0.914894,0.276596,0.543188,0.996558,DOWN
0.319149,0.638298,0.956522,0.478261,0.726538,0.680851,0.361702,1,0.5,1,0.5,0.851064,0.659574,0.708955,0.022386,RIGHT
0.170213,0.042553,0.23913,0,0.353251,0.829787,0.957447,0,0.5,0,0.5,0.361702,0.255319,0.98209,0.246242,LEFT
0.361702,0.617021,0.304348,1,0.236555,0.638298,0.382979,0.5,1,0.75,0.75,0.191489,0.638298,0.077115,0.838218,DOWN
0.06383,0.787234,0.673913,0.5,0.153251,0.93617,0.212766,1,0.5,1,0.5,0.021277,0.702128,0.065032,0.789894,RIGHT
0.489362,0.297872,0.347826,0.26087,0.774692,0.510638,0.702128,0,0.5,0,0.5,0.319149,0.489362,0.824776,0.317279,LEFT
0.957447,0.978723,0.891304,0.913043,0.07768,0.042553,0.021277,0.5,1,0.5,1,0.957447,0.893617,0.5,0.905872,DOWN
0.255319,0.489362,0.23913,0.326087,0.436204,0.744681,0.510638,0.5,0,0.5,0,0.297872,0.744681,0.620824,0.0167,UP
0.510638,0.617021,0.673913,0.847826,0.395431,0.489362,0.382979,0,0.5,0,0.5,0.595745,0.829787,0.987164,0.195501,LEFT
0.06383,0.510638,0.304348,0.130435,0.090685,0.93617,0.489362,0.5,1,0.5,1,0.06383,0.446809,0.5,0.880502,RIGHT
0.021277,0.787234,0.152174,0.826087,0.428471,0.978723,0.212766,0.5,0,0.5,0,0.12766,0.361702,0.94403,0.658511,UP
0.382979,0.319149,0.652174,0.804348,0.3529,0.617021,0.680851,0.5,1,0.5,1,0.148936,0.148936,0.220895,0.981983,DOWN
0.914894,0.489362,0.673913,0.630435,0.235149,0.085106,0.510638,0,0.5,0,0.5,0.851064,0.404255,0.717484,0.86238,LEFT
0.106383,0.361702,0.304348,0.195652,0.525132,0.893617,0.638298,0.5,0,0.5,0,0.361702,0.489362,0.786261,0.005549,UP
0.234043,0.829787,0.782609,0.782609,0.289279,0.765957,0.170213,0.5,1,0.5,1,0.06383,0.765957,0.173774,0.97111,RIGHT
0.531915,0.893617,0.673913,0.26087,0.514236,0.468085,0.106383,0,0.5,0,0.5,0.808511,0.787234,0.993748,0.897644,LEFT
0.297872,0.340426,0.673913,0.152174,0.683656,0.702128,0.659574,0,0.5,0.25,0.25,0.170213,0.957447,0.576119,0.017908,LEFT
0.893617,0.765957,0.891304,0.913043,0.443585,0.106383,0.234043,0.5,1,0.5,1,0.851064,0.255319,0.161691,0.988561,DOWN
0.574468,0.595745,0.565217,1,0.372935,0.425532,0.404255,0.5,1,0.5,1,0.617021,0.042553,0.534998,0.989857,DOWN
0.404255,0.595745,0.586957,0.586957,0.096661,0.595745,0.404255,1,0.5,1,0.5,0.319149,0.595745,0.09403,0.499946,RIGHT
0.319149,0.851064,0.086957,0.391304,0.501933,0.680851,0.148936,0,0.5,0,0.5,0.574468,0.531915,0.989339,0.771771,LEFT
0.234043,0.404255,0.086957,0.543478,0.657996,0.765957,0.595745,0,0.5,0,0.5,0.021277,0.744681,0.700625,0.075139,LEFT
0.893617,0.148936,0.934783,0.586957,0.114587,0.106383,0.851064,0.5,1,0.5,1,0.893617,0.042553,0.5,0.922786,DOWN
0.659574,0.574468,0.173913,0.934783,0.134271,0.340426,0.425532,0.5,1,0.5,1,0.659574,0.446809,0.5,0.934867,DOWN
0.425532,0.659574,0.847826,0.630435,0.512127,0.574468,0.340426,1,0.5,1,0.5,0.234043,0.255319,0.010036,0.832385,RIGHT
0.638298,0.446809,0.630435,0.173913,0.385237,0.361702,0.553191,0.5,0,0.5,0,0.382979,0.808511,0.246269,0.009451,UP
0.638298,0.404255,0.847826,0.369565,0.244288,0.361702,0.595745,0,0.5,0,0.5,0.87234,0.510638,0.977612,0.350708,LEFT
0.382979,0.382979,0.782609,0.369565,0.121265,0.617021,0.617021,1,0.5,1,0.5,0.276596,0.382979,0.077115,0.499946,RIGHT
0.659574,0.829787,0.456522,0.934783,0.134622,0.340426,0.170213,0.5,1,0.5,1,0.659574,0.723404,0.5,0.922786,DOWN
0.297872,0.212766,0.217391,0.913043,0.532162,0.702128,0.787234,0,0.5,0,0.5,0.595745,0.468085,0.992964,0.065025,DOWN
0.425532,0.93617,0.608696,0.434783,0.779965,0.574468,0.06383,1,0.5,1,0.5,0.085106,0.659574,0.00407,0.799778,RIGHT
0.914894,0.617021,0.847826,0.369565,0.210193,0.085106,0.382979,0,0.5,0,0.5,0.957447,0.361702,0.977612,0.887964,LEFT
0.893617,0.382979,0.891304,0.456522,0.056942,0.106383,0.617021,0.5,1,0.5,1,0.893617,0.340426,0.5,0.838218,DOWN
0.382979,0.595745,0.413043,0.521739,0.530756,0.617021,0.404255,0.5,0,0.5,0,0.446809,0.446809,0.913051,0.393744,UP
0.021277,0.574468,0.021739,0.782609,0.604569,0.978723,0.425532,0.5,1,0.5,1,0.659574,0.361702,0.945577,0.994978,DOWN
0.234043,0.255319,0.130435,0.652174,0.321265,0.765957,0.744681,0,0.5,0,0.5,0.425532,0.12766,0.975746,0.690224,LEFT
0.170213,0.510638,0.130435,0.652174,0.315993,0.829787,0.489362,0.5,1,0.5,1,0.234043,0.255319,0.595149,0.975641,DOWN
0.617021,0.680851,0.673913,0.630435,0.203866,0.382979,0.319149,1,0.5,1,0.5,0.489362,0.617021,0.028785,0.681163,RIGHT
0.361702,0.978723,0.978261,0.978261,0.646046,0.638298,0.021277,1,0.5,1,0.5,0,0.638298,0.007463,0.738726,RIGHT
0.638298,0.765957,0.652174,0.978261,0.364851,0.361702,0.234043,0.5,1,0.5,1,0.638298,0.340426,0.5,0.983192,DOWN
0.191489,0.234043,0.043478,0.23913,0.307206,0.808511,0.765957,0,0.5,0,0.5,0.617021,0.276596,0.985399,0.455823,LEFT
0.361702,0.255319,0.304348,1,0.314938,0.638298,0.744681,0.5,1,0.5,1,0.425532,0.042553,0.608742,0.97111,DOWN
0.702128,0.87234,0.630435,0.913043,0.06362,0.297872,0.12766,0,0.5,0,0.5,0.765957,0.87234,0.880597,0.499946,LEFT
0.382979,0.191489,0.173913,0.043478,0.363093,0.617021,0.808511,1,0.5,0.75,0.25,0.361702,0.553191,0.019246,0.045949,RIGHT
0.212766,0.170213,0.23913,0.456522,0.247452,0.787234,0.829787,0.5,1,0.5,1,0.297872,0.042553,0.684532,0.961226,DOWN
0.680851,0.851064,0.913043,0.869565,0.236907,0.319149,0.148936,0.5,1,0.5,1,0.914894,0.744681,0.828358,0.977506,DOWN
0.723404,0.765957,0.934783,0.76087,0.363445,0.276596,0.234043,1,0.5,1,0.5,0.382979,0.808511,0.019246,0.072655,RIGHT
0.829787,0.87234,0.086957,0.869565,0.418981,0.170213,0.12766,0,0.5,0,0.5,0.978723,0.553191,0.985399,0.830864,LEFT
0.914894,0.106383,0.782609,0.043478,0.267487,0.085106,0.893617,1,0.5,1,0.5,0.553191,0.191489,0.012055,0.148663,RIGHT
0.978723,0.659574,0.869565,0.826087,0.257645,0.021277,0.340426,0.5,1,0.5,1,0.978723,0.234043,0.5,0.983192,DOWN
0.723404,0.468085,0.869565,0.434783,0.265378,0.276596,0.531915,1,0.5,1,0.5,0.489362,0.468085,0.034826,0.499946,RIGHT
0.255319,0.659574,0.347826,0.673913,0.193673,0.744681,0.340426,1,0.5,1,0.5,0.170213,0.787234,0.03867,0.223178,RIGHT
0.765957,0.595745,0.391304,0.543478,0.568014,0.234043,0.404255,0,0.5,0,0.5,0.340426,0.553191,0.376563,0.925072,LEFT
0.531915,0.170213,0.5,0.130435,0.297012,0.468085,0.829787,0.5,0,0.5,0,0.680851,0.148936,0.847212,0.099361,UP
0.106383,0.553191,0.26087,0.173913,0.688928,0.893617,0.446809,0.5,1,0.5,1,0.234043,0.787234,0.915197,0.592202,DOWN
0.191489,0.234043,0,0.76087,0.130404,0.808511,0.765957,0,0.5,0,0.5,0.297872,0.234043,0.922885,0.499946,LEFT
