@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string
@attribute measureOutOfBagError numeric

@data

snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,3,10,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20250328.1759,8688,965,878,87,0,90.984456,9.015544,0,0.879722,0.057005,0.186029,15.206958,42.969491,1929.222008,6741.189007,-4811.966999,1.999194,6.985688,-4.986494,1687.50332,1.748708,87.470665,0.874459,202,0.029973,22,0.970027,712,0.125541,29,0.901786,0.874459,0.887912,0.853519,0.990578,0.969484,0.909845,0.030116,0.969884,0.090155,0.909957,0.909845,0.909773,0.879911,0.986981,0.9648,0.909424,0.909845,1.986,0.036,1.859375,0.03125,1859.375,31.25,8821043,2339830,262343,98.134715,31.917098,?,-1
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,4,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20250328.1759,8687,966,880,86,0,91.097308,8.902692,0,0.881268,0.057246,0.185354,15.271207,42.81338,1931.249555,1397.103213,534.146342,1.999223,1.446277,0.552947,1689.71236,1.749185,87.493217,0.91342,211,0.032653,24,0.967347,711,0.08658,20,0.897872,0.91342,0.905579,0.875625,0.989395,0.960595,0.910973,0.029601,0.970399,0.089027,0.911081,0.910973,0.910994,0.881351,0.989918,0.970353,0.910878,0.910973,1.969,0.035,1.875,0.03125,1875,31.25,8773502,2339561,262612,98.447205,31.573499,?,-1
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,4,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20250328.1759,8687,966,898,68,0,92.960663,7.039337,0,0.906112,0.049814,0.166202,13.288436,38.389539,1931.249555,3472.850497,-1541.600942,1.999223,3.595083,-1.59586,1726.906306,1.787688,89.419117,0.917749,212,0.02449,18,0.97551,717,0.082251,19,0.921739,0.917749,0.91974,0.894591,0.992632,0.976257,0.929607,0.023403,0.976597,0.070393,0.929696,0.929607,0.929587,0.906219,0.991202,0.974884,0.92941,0.929607,1.941,0.037,1.84375,0.03125,1843.75,31.25,8996487,2339561,262612,98.757764,32.013458,?,-1
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,4,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20250328.1759,8687,966,876,90,0,90.68323,9.31677,0,0.875718,0.056517,0.184565,15.07652,42.631131,1931.249555,3538.243493,-1606.993938,1.999223,3.662778,-1.663555,1692.02394,1.751578,87.61291,0.896104,207,0.02449,18,0.97551,717,0.103896,24,0.92,0.896104,0.907895,0.879576,0.988309,0.969007,0.906832,0.031213,0.968787,0.093168,0.907078,0.906832,0.906788,0.875799,0.98851,0.968261,0.906828,0.906832,2.001,0.035,1.921875,0.03125,1921.875,31.25,8810156,2339561,262612,98.136646,31.858178,?,-1
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,4,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20250328.1759,8688,965,877,88,0,90.880829,9.119171,0,0.878379,0.056902,0.186735,15.179044,43.131855,1929.304852,5677.816865,-3748.512013,1.99928,5.883748,-3.884468,1688.594781,1.749839,87.523482,0.904762,209,0.036785,27,0.963215,707,0.095238,22,0.885593,0.904762,0.895075,0.861673,0.985654,0.953035,0.908808,0.030241,0.969759,0.091192,0.908934,0.908808,0.908826,0.878582,0.987223,0.964076,0.90846,0.908808,1.938,0.035,1.8125,0.03125,1812.5,31.25,8808366,2339830,262343,98.134715,31.813472,?,-1
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,4,5,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20250328.1759,8688,965,884,81,0,91.606218,8.393782,0,0.888026,0.053109,0.181733,14.167292,41.976351,1929.304852,6730.840049,-4801.535196,1.99928,6.974964,-4.975684,1704.16409,1.765973,88.330472,0.917749,212,0.025886,19,0.974114,715,0.082251,19,0.917749,0.917749,0.917749,0.891863,0.983468,0.959047,0.916062,0.02814,0.97186,0.083938,0.916367,0.916062,0.916031,0.888169,0.987379,0.963938,0.915992,0.916062,2.054,0.034,1.9375,0.03125,1937.5,31.25,8790622,2339830,262343,97.927461,31.11399,?,-1
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,4,6,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20250328.1759,8688,965,899,66,0,93.160622,6.839378,0,0.908784,0.049047,0.168259,13.083935,38.864996,1929.207438,3486.345354,-1557.137916,1.999179,3.612793,-1.613614,1728.075526,1.790752,89.574376,0.930435,214,0.02585,19,0.97415,716,0.069565,16,0.918455,0.930435,0.924406,0.900582,0.986613,0.967519,0.931606,0.022719,0.977281,0.068394,0.931813,0.931606,0.931623,0.908904,0.990871,0.974286,0.931528,0.931606,2.1,0.035,2.03125,0.03125,2031.25,31.25,8981919,2339830,262343,98.445596,31.243523,?,-1
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,4,7,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20250328.1759,8688,965,883,82,0,91.502591,8.497409,0,0.88668,0.054523,0.178795,14.544994,41.298982,1929.185764,4582.886007,-2653.700242,1.999156,4.749105,-2.749948,1700.316182,1.761986,88.136467,0.926087,213,0.038095,28,0.961905,707,0.073913,17,0.883817,0.926087,0.904459,0.874055,0.990009,0.962836,0.915026,0.028142,0.971858,0.084974,0.915523,0.915026,0.915106,0.886978,0.988563,0.967004,0.914884,0.915026,1.908,0.036,1.796875,0.03125,1796.875,31.25,8800718,2339830,262343,98.549223,32.072539,?,-1
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,4,8,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20250328.1759,8688,965,883,82,0,91.502591,8.497409,0,0.886652,0.054689,0.176837,14.589115,40.84634,1929.222008,5640.261279,-3711.039271,1.999194,5.84483,-3.845637,1703.433971,1.765217,88.29642,0.887446,205,0.02861,21,0.97139,713,0.112554,26,0.90708,0.887446,0.897155,0.865342,0.988257,0.953855,0.915026,0.02833,0.97167,0.084974,0.914983,0.915026,0.914913,0.886714,0.988663,0.968745,0.914693,0.915026,2.292,0.051,2.1875,0.046875,2187.5,46.875,8855834,2339830,262343,98.549223,32.124352,?,-1
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,4,9,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20250328.1759,8688,965,899,66,0,93.160622,6.839378,0,0.908766,0.047829,0.164009,12.759083,37.883353,1929.222008,4540.819811,-2611.597804,1.999194,4.705513,-2.706319,1733.400679,1.79627,89.849726,0.930736,215,0.019074,14,0.980926,720,0.069264,16,0.938865,0.930736,0.934783,0.91439,0.991436,0.972531,0.931606,0.022988,0.977012,0.068394,0.931829,0.931606,0.931618,0.908777,0.990617,0.974187,0.931795,0.931606,2.347,0.038,2.15625,0.046875,2156.25,46.875,9071921,2339830,262343,98.549223,31.26943,?,-1
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,4,10,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20250328.1759,8688,965,905,60,0,93.782383,6.217617,0,0.917074,0.045663,0.161402,12.181324,37.281035,1929.222008,4528.774981,-2599.552973,1.999194,4.693031,-2.693837,1742.439862,1.805637,90.318266,0.948052,219,0.024523,18,0.975477,716,0.051948,12,0.924051,0.948052,0.935897,0.915513,0.989696,0.969259,0.937824,0.0207,0.9793,0.062176,0.937985,0.937824,0.937828,0.917146,0.990892,0.973018,0.937798,0.937824,1.861,0.037,1.78125,0.046875,1781.25,46.875,9002651,2339830,262343,98.445596,30.777202,?,-1
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,5,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20250328.1759,8687,966,893,73,0,92.443064,7.556936,0,0.899227,0.052153,0.175062,13.912539,40.436006,1931.249555,6713.870936,-4782.62138,1.999223,6.950177,-4.950954,1715.792091,1.776182,88.843624,0.943723,218,0.036735,27,0.963265,708,0.056277,13,0.889796,0.943723,0.915966,0.889202,0.986077,0.948473,0.924431,0.02502,0.97498,0.075569,0.925162,0.924431,0.924486,0.899592,0.988401,0.969435,0.924354,0.924431,1.945,0.036,1.84375,0.046875,1843.75,46.875,8810649,2339561,262612,98.240166,31.677019,?,-1
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,5,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20250328.1759,8687,966,894,72,0,92.546584,7.453416,0,0.90061,0.052878,0.17284,14.105846,39.922836,1931.249555,2428.18184,-496.932284,1.999223,2.513646,-0.514423,1711.975427,1.772231,88.645997,0.926407,214,0.034014,25,0.965986,710,0.073593,17,0.895397,0.926407,0.910638,0.882145,0.99022,0.969338,0.925466,0.024575,0.975425,0.074534,0.925924,0.925466,0.925571,0.900935,0.990673,0.973044,0.925259,0.925466,1.999,0.035,1.9375,0.046875,1937.5,46.875,8983728,2339561,262612,98.757764,32.194617,?,-1
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,5,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20250328.1759,8687,966,889,77,0,92.028986,7.971014,0,0.893666,0.054772,0.178707,14.611134,41.277884,1931.271229,7793.173542,-5861.902313,1.999246,8.067467,-6.068222,1703.462073,1.763418,88.204186,0.904762,209,0.020408,15,0.979592,720,0.095238,22,0.933036,0.904762,0.918681,0.893819,0.986636,0.969345,0.92029,0.026718,0.973282,0.07971,0.920466,0.92029,0.920273,0.89375,0.986623,0.964515,0.920239,0.92029,1.996,0.036,1.921875,0.03125,1921.875,31.25,8886179,2339561,262612,98.033126,31.884058,?,-1
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,5,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20250328.1759,8688,965,879,86,0,91.088083,8.911917,0,0.881098,0.052383,0.182471,13.973788,42.146895,1929.304852,3528.979446,-1599.674594,1.99928,3.656974,-1.657694,1703.735926,1.765529,88.30828,0.896104,207,0.023161,17,0.976839,717,0.103896,24,0.924107,0.896104,0.90989,0.882281,0.990077,0.973621,0.910881,0.029976,0.970024,0.089119,0.91146,0.910881,0.910889,0.881355,0.989706,0.971268,0.910877,0.910881,2.238,0.046,2.109375,0.046875,2109.375,46.875,8834585,2339830,262343,97.720207,31.062176,?,-1
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,5,5,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20250328.1759,8688,965,875,90,0,90.673575,9.326425,0,0.875646,0.054959,0.186207,14.660729,43.009751,1929.304852,3539.163718,-1609.858866,1.99928,3.667527,-1.668248,1694.086794,1.75553,87.808145,0.939394,217,0.043597,32,0.956403,702,0.060606,14,0.871486,0.939394,0.904167,0.87359,0.98849,0.966796,0.906736,0.03091,0.96909,0.093264,0.907641,0.906736,0.906768,0.876026,0.988738,0.968171,0.906769,0.906736,2.093,0.036,1.90625,0.03125,1906.25,31.25,8830632,2339830,262343,98.238342,31.295337,?,-1
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,5,6,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20250328.1759,8688,965,890,75,0,92.227979,7.772021,0,0.896343,0.051083,0.169129,13.627104,39.06583,1929.222008,4546.904777,-2617.682769,1.999194,4.711818,-2.712625,1719.748442,1.782123,89.14207,0.91342,211,0.021798,16,0.978202,718,0.08658,20,0.929515,0.91342,0.921397,0.897002,0.989322,0.957618,0.92228,0.025892,0.974108,0.07772,0.922541,0.92228,0.922278,0.896449,0.990605,0.973429,0.922268,0.92228,1.918,0.033,1.8125,0.03125,1812.5,31.25,8960131,2339830,262343,98.756477,31.761658,?,-1
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,5,7,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20250328.1759,8688,965,892,73,0,92.435233,7.564767,0,0.899107,0.051233,0.170029,13.667188,39.27385,1929.222008,3482.657061,-1553.435053,1.999194,3.608971,-1.609777,1717.201929,1.779484,89.010074,0.917749,212,0.035422,26,0.964578,708,0.082251,19,0.890756,0.917749,0.904051,0.873429,0.986423,0.967109,0.924352,0.025054,0.974946,0.075648,0.92482,0.924352,0.924476,0.899456,0.99116,0.976396,0.924121,0.924352,2.061,0.068,1.890625,0.078125,1890.625,78.125,9015493,2339830,262343,98.756477,31.891192,?,-1
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,5,8,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20250328.1759,8688,965,887,78,0,91.917098,8.082902,0,0.892173,0.05586,0.183112,14.901492,42.295775,1929.222008,7810.093927,-5880.871919,1.999194,8.093362,-6.094168,1696.196234,1.757716,87.921257,0.887446,205,0.020436,15,0.979564,719,0.112554,26,0.931818,0.887446,0.909091,0.881838,0.985766,0.953541,0.919171,0.027062,0.972938,0.080829,0.919709,0.919171,0.919106,0.892432,0.986399,0.96407,0.919018,0.919171,1.871,0.034,1.796875,0.046875,1796.875,46.875,8792590,2339830,262343,97.823834,31.813472,?,-1
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,5,9,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20250328.1759,8688,965,898,67,0,93.056995,6.943005,0,0.907388,0.048295,0.164405,12.883577,37.975141,1929.185764,6678.282213,-4749.096448,1.999156,6.9205,-4.921343,1731.320995,1.794115,89.743612,0.943478,217,0.019048,14,0.980952,721,0.056522,13,0.939394,0.943478,0.941432,0.923056,0.994555,0.982412,0.93057,0.023295,0.976705,0.06943,0.930572,0.93057,0.930554,0.90729,0.989442,0.972424,0.930757,0.93057,1.958,0.035,1.84375,0.03125,1843.75,31.25,8989475,2339830,262343,98.238342,31.165803,?,-1
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,5,10,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20250328.1759,8688,965,888,77,0,92.020725,7.979275,0,0.893552,0.052425,0.173329,13.985199,40.036415,1929.185764,6698.075182,-4768.889417,1.999156,6.941011,-4.941854,1712.609234,1.774725,88.773682,0.904348,208,0.023129,17,0.976871,718,0.095652,22,0.924444,0.904348,0.914286,0.887941,0.985631,0.959795,0.920207,0.026737,0.973263,0.079793,0.920281,0.920207,0.920195,0.893597,0.988568,0.968615,0.920136,0.920207,2.117,0.034,1.953125,0.03125,1953.125,31.25,8888330,2339830,262343,98.65285,31.735751,?,-1
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,6,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20250328.18,8687,966,883,83,0,91.407867,8.592133,0,0.88539,0.052479,0.180591,13.999709,41.713785,1931.188385,4584.099698,-2652.911313,1.99916,4.745445,-2.746285,1707.270345,1.767361,88.405168,0.91342,211,0.031293,23,0.968707,712,0.08658,20,0.901709,0.91342,0.907527,0.878249,0.989328,0.970723,0.914079,0.02867,0.97133,0.085921,0.914588,0.914079,0.914079,0.88566,0.98926,0.969958,0.913954,0.914079,1.989,0.04,1.90625,0.03125,1906.25,31.25,8845873,2339561,262612,98.447205,31.004141,?,-1
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,6,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20250328.18,8687,966,892,74,0,92.339545,7.660455,0,0.897846,0.052531,0.174361,14.013335,40.274065,1931.249555,5636.890992,-3705.641437,1.999223,5.835291,-3.836068,1713.411071,1.773717,88.720335,0.926407,214,0.038095,28,0.961905,707,0.073593,17,0.884298,0.926407,0.904863,0.874456,0.988936,0.953426,0.923395,0.025295,0.974705,0.076605,0.924356,0.923395,0.92338,0.898394,0.988992,0.969783,0.923079,0.923395,2.034,0.037,1.90625,0.03125,1906.25,31.25,8915487,2339561,262612,98.343685,31.573499,?,-1
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,6,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20250328.18,8687,966,881,85,0,91.200828,8.799172,0,0.882616,0.055844,0.183247,14.897021,42.326596,1931.249555,5662.93495,-3731.685395,1.999223,5.862252,-3.863028,1693.608613,1.753218,87.694965,0.887446,205,0.027211,20,0.972789,715,0.112554,26,0.911111,0.887446,0.899123,0.868093,0.981921,0.954036,0.912008,0.029447,0.970553,0.087992,0.91251,0.912008,0.912003,0.882889,0.988183,0.967293,0.911864,0.912008,1.899,0.04,1.84375,0.03125,1843.75,31.25,8867186,2339561,262612,97.929607,31.780538,?,-1
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,6,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20250328.18,8688,965,902,63,0,93.471503,6.528497,0,0.912902,0.044767,0.159342,11.942293,36.805524,1929.185764,4529.481102,-2600.295337,1.999156,4.693763,-2.694607,1744.190952,1.807452,90.410731,0.913043,210,0.014966,11,0.985034,724,0.086957,20,0.950226,0.913043,0.931264,0.910623,0.986188,0.96718,0.934715,0.021951,0.978049,0.065285,0.935126,0.934715,0.934707,0.913072,0.991374,0.977129,0.934708,0.934715,1.83,0.033,1.71875,0.03125,1718.75,31.25,8997332,2339830,262343,98.549223,30.880829,?,-1
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,6,5,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20250328.18,8688,965,899,66,0,93.160622,6.839378,0,0.908773,0.050098,0.167743,13.364586,38.746129,1929.185764,6694.66701,-4765.481245,1.999156,6.937479,-4.938323,1724.856776,1.787416,89.408537,0.93913,216,0.023129,17,0.976871,718,0.06087,14,0.927039,0.93913,0.933045,0.911948,0.989219,0.954326,0.931606,0.022907,0.977093,0.068394,0.931712,0.931606,0.931628,0.908743,0.988031,0.965554,0.93177,0.931606,1.829,0.032,1.734375,0.03125,1734.375,31.25,8957639,2339830,262343,98.238342,31.606218,?,-1
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,6,6,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20250328.18,8688,965,877,88,0,90.880829,9.119171,0,0.878403,0.057699,0.185732,15.391899,42.900125,1929.304852,4600.876257,-2671.571404,1.99928,4.767747,-2.768468,1686.548465,1.747719,87.417417,0.930736,215,0.035422,26,0.964578,708,0.069264,16,0.892116,0.930736,0.911017,0.882575,0.992129,0.97796,0.908808,0.030289,0.969711,0.091192,0.909146,0.908808,0.908773,0.878502,0.988362,0.969101,0.908843,0.908808,2.109,0.039,1.984375,0.046875,1984.375,46.875,8749329,2339830,262343,98.134715,31.891192,?,-1
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,6,7,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20250328.18,8688,965,903,62,0,93.57513,6.42487,0,0.914297,0.047549,0.161626,12.684219,37.332157,1929.304852,6666.722794,-4737.417942,1.99928,6.908521,-4.909241,1734.830649,1.797752,89.919986,0.904762,209,0.021798,16,0.978202,718,0.095238,22,0.928889,0.904762,0.916667,0.891025,0.989921,0.970545,0.935751,0.021316,0.978684,0.064249,0.93574,0.935751,0.93569,0.914497,0.989827,0.972334,0.935203,0.935751,1.908,0.07,1.859375,0.0625,1859.375,62.5,8974272,2339830,262343,98.65285,31.42487,?,-1
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,6,8,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20250328.18,8688,965,892,73,0,92.435233,7.564767,0,0.899116,0.053658,0.172952,14.313803,39.948148,1929.304852,2426.747836,-497.442984,1.99928,2.514765,-0.515485,1708.789521,1.770766,88.570218,0.935065,216,0.024523,18,0.975477,716,0.064935,15,0.923077,0.935065,0.929032,0.906541,0.990788,0.974196,0.924352,0.02524,0.97476,0.075648,0.924583,0.924352,0.924324,0.899137,0.990652,0.973629,0.924481,0.924352,1.836,0.035,1.75,0.046875,1750,46.875,8949989,2339830,262343,98.445596,32.072539,?,-1
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,6,9,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20250328.18,8688,965,882,83,0,91.398964,8.601036,0,0.885286,0.05486,0.186173,14.634728,43.002739,1929.222008,1408.808334,520.413674,1.999194,1.459905,0.539289,1696.216074,1.757737,87.922285,0.91342,211,0.02861,21,0.97139,713,0.08658,20,0.909483,0.91342,0.911447,0.883503,0.986695,0.963456,0.91399,0.028605,0.971395,0.08601,0.914501,0.91399,0.913965,0.885565,0.989765,0.970433,0.913819,0.91399,1.989,0.041,1.90625,0.046875,1906.25,46.875,8833660,2339830,262343,97.61658,30.829016,?,-1
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,6,10,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20250328.18,8688,965,878,87,0,90.984456,9.015544,0,0.879747,0.057979,0.188689,15.466812,43.583962,1929.222008,2481.10768,-551.885672,1.999194,2.571096,-0.571902,1684.56519,1.745663,87.318369,0.922078,213,0.02861,21,0.97139,713,0.077922,18,0.910256,0.922078,0.916129,0.889541,0.988381,0.969998,0.909845,0.030092,0.969908,0.090155,0.909881,0.909845,0.909819,0.879771,0.988349,0.967492,0.909771,0.909845,1.892,0.034,1.703125,0.03125,1703.125,31.25,8842020,2339830,262343,97.823834,31.683938,?,-1
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,7,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20250328.18,8687,966,886,80,0,91.718427,8.281573,0,0.889553,0.055321,0.18101,14.757564,41.809882,1931.249555,8857.969537,-6926.719981,1.999223,9.169741,-7.170518,1699.042888,1.758844,87.976351,0.91342,211,0.034014,25,0.965986,710,0.08658,20,0.894068,0.91342,0.90364,0.873015,0.983403,0.962197,0.917184,0.027517,0.972483,0.082816,0.917337,0.917184,0.917189,0.889661,0.986804,0.965342,0.917059,0.917184,1.858,0.033,1.765625,0.03125,1765.625,31.25,8966370,2339561,262612,98.861284,31.806418,?,-1
